weld_id,x,y,z,nx,ny,nz,ox,oy,oz,ow
2,0.165588,-0.0245979,0.299739,0,0,1,0.382683,0,0,0.92388
2,0.170593,-0.0245967,0.299735,0,0,1,0.382683,0,0,0.92388
2,0.175598,-0.0245955,0.299731,0,0,1,0.382683,0,0,0.92388
2,0.180603,-0.0245943,0.299727,0,0,1,0.382683,0,0,0.92388
2,0.185608,-0.0245931,0.299724,0,0,1,0.382683,0,0,0.92388
2,0.190613,-0.0245919,0.29972,0,0,1,0.382683,0,0,0.92388
2,0.195618,-0.0245908,0.299716,0,0,1,0.382683,0,0,0.92388
2,0.200623,-0.0245896,0.299713,0,0,1,0.382683,0,0,0.92388
2,0.205627,-0.0245884,0.299709,0,0,1,0.382683,0,0,0.92388
2,0.210632,-0.0245872,0.299705,0,0,1,0.382683,0,0,0.92388
2,0.215637,-0.024586,0.299701,0,0,1,0.382683,0,0,0.92388
2,0.220642,-0.0245848,0.299698,0,0,1,0.382683,0,0,0.92388
2,0.225647,-0.0245836,0.299694,0,0,1,0.382683,0,0,0.92388
2,0.230652,-0.0245825,0.29969,0,0,1,0.382683,0,0,0.92388
2,0.235657,-0.0245813,0.299686,0,0,1,0.382683,0,0,0.92388
2,0.240662,-0.0245801,0.299683,0,0,1,0.382683,0,0,0.92388
3,-0.0251887,0.0257637,-0.153594,0,1,0,0,0,0.382683,0.92388
3,-0.0251838,0.0257485,-0.148594,0,1,0,0,0,0.382683,0.92388
3,-0.0251789,0.0257333,-0.143594,0,1,0,0,0,0.382683,0.92388
3,-0.0251741,0.0257182,-0.138594,0,1,0,0,0,0.382683,0.92388
3,-0.0251692,0.025703,-0.133594,0,1,0,0,0,0.382683,0.92388
3,-0.0251643,0.0256878,-0.128594,0,1,0,0,0,0.382683,0.92388
3,-0.0251594,0.0256726,-0.123594,0,1,0,0,0,0.382683,0.92388
3,-0.0251546,0.0256575,-0.118594,0,1,0,0,0,0.382683,0.92388
3,-0.0251497,0.0256423,-0.113594,0,1,0,0,0,0.382683,0.92388
3,-0.0251448,0.0256271,-0.108594,0,1,0,0,0,0.382683,0.92388
3,-0.02514,0.0256119,-0.103594,0,1,0,0,0,0.382683,0.92388
3,-0.0251351,0.0255968,-0.0985942,0,1,0,0,0,0.382683,0.92388
3,-0.0251302,0.0255816,-0.0935942,0,1,0,0,0,0.382683,0.92388
3,-0.0251253,0.0255664,-0.0885943,0,1,0,0,0,0.382683,0.92388
3,-0.0251205,0.0255512,-0.0835943,0,1,0,0,0,0.382683,0.92388
3,-0.0251156,0.0255361,-0.0785943,0,1,0,0,0,0.382683,0.92388
3,-0.0251107,0.0255209,-0.0735943,0,1,0,0,0,0.382683,0.92388
3,-0.0251059,0.0255057,-0.0685943,0,1,0,0,0,0.382683,0.92388
3,-0.025101,0.0254905,-0.0635944,0,1,0,0,0,0.382683,0.92388
3,-0.0250961,0.0254754,-0.0585944,0,1,0,0,0,0.382683,0.92388
3,-0.0250912,0.0254602,-0.0535944,0,1,0,0,0,0.382683,0.92388
3,-0.0250864,0.025445,-0.0485944,0,1,0,0,0,0.382683,0.92388
3,-0.0250815,0.0254298,-0.0435945,0,1,0,0,0,0.382683,0.92388
3,-0.0250766,0.0254147,-0.0385945,0,1,0,0,0,0.382683,0.92388
3,-0.0250718,0.0253995,-0.0335945,0,1,0,0,0,0.382683,0.92388
3,-0.0250669,0.0253843,-0.0285945,0,1,0,0,0,0.382683,0.92388
3,-0.025062,0.0253691,-0.0235946,0,1,0,0,0,0.382683,0.92388
3,-0.0250571,0.025354,-0.0185946,0,1,0,0,0,0.382683,0.92388
3,-0.0250523,0.0253388,-0.0135946,0,1,0,0,0,0.382683,0.92388
3,-0.0250474,0.0253236,-0.00859465,0,1,0,0,0,0.382683,0.92388
3,-0.0250425,0.0253084,-0.00359467,0,1,0,0,0,0.382683,0.92388
3,-0.0250377,0.0252933,0.0014053,0,1,0,0,0,0.382683,0.92388
3,-0.0250328,0.0252781,0.00640527,0,1,0,0,0,0.382683,0.92388
3,-0.0250279,0.0252629,0.0114052,0,1,0,0,0,0.382683,0.92388
3,-0.025023,0.0252477,0.0164052,0,1,0,0,0,0.382683,0.92388
3,-0.0250182,0.0252326,0.0214052,0,1,0,0,0,0.382683,0.92388
